population,deltaEggs
hOddY-Dah,-1.86851852
hOddY-Dah,7.003703702
hOddY-Dah,-0.401851853
hOddY-Dah,-3.337037039
hOddY-Dah,-5.155555557
hOddY-Dah,12.92407407
hOddY-Dah,-4.274074074
hOddY-Dah,-3.946296298
hOddY-Dah,-3.01851852
hOddY-Dah,13.61666667
hOddY-Dah,5.555555554
hOddY-Dah,-0.444444447
hOddY-Dah,6.714814814
hOddY-Dah,21.17037037
hOddY-Dah,-2.870370371
hOddY-Dah,-2.924074076
hOddY-Dah,12.39074074
hOddY-Dah,9.08148148
hOddY-Dah,-1.220370371
hOddY-Dah,-2.25925926
hOddY-Dah,8.688888888
hOddY-Dah,-2.951851853
hOddY-Dah,11.47222222
hOddY-Dah,-3.607407409
hOddY-Dah,1.199999999
hOddY-Dah,9.255555554
hOddY-Dah,-0.772222223
hOddY-Dah,2.644444443
hOddY-Dah,19.22592593
hOddY-Dah,4.833333332
hOddY-Dah,11.51296296
hOddY-Dah,4.831481481
hOddY-Dah,1.075925924
hOddY-Dah,-5.557407409
hOddY-Dah,3.259259259
hOddY-Dah,11.21481481
hOddY-Dah,0.933333332
hOddY-Dah,10.08148148
hOddY-Dah,-11.00555556
hOddY-Dah,6.533333333
hOddY-Dah,6.733333332
hOddY-Dah,-0.187037038
hOddY-Dah,8.568518518
hOddY-Dah,-10.15740741
hOddY-Dah,2.292592591
hOddY-Dah,-0.55925926
hOddY-Dah,8.344444443
hOddY-Dah,12.27407407
hOddY-Dah,5.585185184
hOddY-Dah,-5.66851852
hOddY-Dah,9.029629629
hOddY-Dah,-0.98888889
hOddY-Dah,8.644444443
hOddY-Dah,-0.387037038
hOddY-Dah,7.087037036
hOddY-Dah,-9.203703706
hOddY-Dah,15.90185185
hOddY-Dah,-6.329629631
hOddY-Dah,4.338888888
hOddY-Dah,3.514814814
hOddY-Dah,4.792592592
hOddY-Dah,-2.781481483
hOddY-Dah,8.305555554
hOddY-Dah,0.487037036
hOddY-Dah,-4.566666668
hOddY-Dah,16.00925926
hOddY-Dah,-2.520370371
hOddY-Dah,-5.842592593
hOddY-Dah,2.059259258
hOddY-Dah,4.287037036
hOddY-Dah,-1.640740743
hOddY-Dah,0.522222221
hOddY-Dah,-1.651851853
hOddY-Dah,3.562962961
hOddY-Dah,-1.283333336
hOddY-Dah,-1.662962964
hOddY-Dah,2.101851851
hOddY-Dah,-4.848148149
hOddY-Dah,9.111111111
hOddY-Dah,4.870370369
hOddY-Dah,9.351851851
hOddY-Dah,4.237037036
hOddY-Dah,9.168518517
hOddY-Dah,-0.640740742
hOddY-Dah,5.122222221
hOddY-Dah,7.675925926
hOddY-Dah,8.674074073
hOddY-Dah,2.996296296
hOddY-Dah,-13.11296296
hOddY-Dah,4.546296296
hOddY-Dah,16.84259259
hOddY-Dah,7.835185184
hOddY-Dah,-1.26851852
hOddY-Dah,3.355555556
hOddY-Dah,9.101851851
hOddY-Dah,15
hOddY-Dah,-9.240740743
hOddY-Dah,-8.314814817
hOddY-Dah,-6.688888891
hOddY-Dah,3.24074074
hOddY-Dah,4.66111111
hOddY-Dah,1.338888889
hOddY-Dah,0.375925924
hOddY-Dah,1.305555554
hOddY-Dah,9.97037037
hOddY-Dah,5.207407407
hOddY-Dah,8.542592592
hOddY-Dah,0.75185185
hOddY-Dah,3.935185184
hOddY-Dah,-9.527777779
hOddY-Dah,5.957407407
hOddY-Dah,-2.687037039
hOddY-Dah,-8.994444447
hOddY-Dah,-6.151851853
hOddY-Dah,0.892592591
hOddY-Dah,7.798148148
hOddY-Dah,5.474074073
hOddY-Dah,10.90925926
hOddY-Dah,-3.412962964
hOddY-Dah,6.862962962
hOddY-Dah,19.45740741
hOddY-Dah,3.003703703
hOddY-Dah,-1.959259261
hOddY-Dah,1.907407407
hOddY-Dah,-3.20925926
hOddY-Dah,-1.087037039
hOddY-Dah,-10.26296296
hOddY-Dah,0.540740739
hOddY-Dah,6.175925926
hOddY-Dah,7.255555554
hOddY-Dah,11.98518518
hOddY-Dah,2.455555554
hOddY-Dah,3.624074072
hOddY-Dah,2.687037036
hOddY-Dah,1.014814813
hOddY-Dah,0.303703702
hOddY-Dah,-10.05185185
hOddY-Dah,6.318518518
hOddY-Dah,-5.246296298
hOddY-Dah,10.45925926
hOddY-Dah,-5.392592594
hOddY-Dah,-7.179629631
hOddY-Dah,-2.146296298
hOddY-Dah,-10.90925926
hOddY-Dah,16.30740741
hOddY-Dah,-0.275925927
hOddY-Dah,9.405555554
hOddY-Dah,15.53148148
hOddY-Dah,6.84074074
hOddY-Dah,0.59074074
hOddY-Dah,15.0962963
hOddY-Dah,2.575925926
hOddY-Dah,1.912962962
hOddY-Dah,-4.937037038
hOddY-Dah,3.448148148
hOddY-Dah,6.06111111
hOddY-Dah,3.307407406
hOddY-Dah,1.398148147
hOddY-Dah,4.485185184
hOddY-Dah,-4.620370371
hOddY-Dah,5.574074073
hOddY-Dah,4.957407407
hOddY-Dah,-4.627777779
hOddY-Dah,9.916666666
hOddY-Dah,8.975925926
hOddY-Dah,2.620370369
hOddY-Dah,-3.835185187
hOddY-Dah,-0.362962964
hOddY-Dah,-14.03518519
hOddY-Dah,13.91851852
hOddY-Dah,-0.887037039
hOddY-Dah,4.677777777
hOddY-Dah,11.17037037
hOddY-Dah,10.97222222
hOddY-Dah,6.353703702
hOddY-Dah,8.18148148
hOddY-Dah,1.218518518
hOddY-Dah,6.929629629
hOddY-Dah,4.005555554
hOddY-Dah,13.01481481
hOddY-Dah,12.53888889
hOddY-Dah,4.494444443
hOddY-Dah,5.131481481
hOddY-Dah,12.64444444
hOddY-Dah,6.435185184
hOddY-Dah,0.627777777
hOddY-Dah,-3.051851853
hOddY-Dah,-2.672222224
hOddY-Dah,-2.503703704
hOddY-Dah,6.868518518
hOddY-Dah,3.553703702
hOddY-Dah,6.879629628
hOddY-Dah,1.764814813
hOddY-Dah,-5.650000001
hOddY-Dah,-2.020370372
hOddY-Dah,-5.703703706
hOddY-Dah,9.372222221
hOddY-Dah,-5.955555557
hOddY-Dah,3.644444443
hOddY-Dah,8.933333332
hOddY-Dah,-7.474074076
hOddY-Dah,7.788888888
hOddY-Dah,1.75185185
hOddY-Dah,-3.920370371
hOddY-Dah,-0.51851852
hOddY-Dah,13.49814815
hOddY-Dah,7.170370369
hOddY-Dah,4.66111111
hOddY-Dah,8.04074074
hOddY-Dah,-4.524074074
hOddY-Dah,-9.76851852
hOddY-Dah,8.696296296
hOddY-Dah,-4.203703704
hOddY-Dah,-10.99444445
hOddY-Dah,-9.507407409
hOddY-Dah,-1.870370372
hOddY-Dah,-1.648148149
hOddY-Dah,-1.285185187
hOddY-Dah,4.488888888
hOddY-Dah,-3.898148149
hOddY-Dah,4.803703703
hOddY-Dah,-3.246296298
hOddY-Dah,4.853703703
hOddY-Dah,-0.93888889
hOddY-Dah,1.151851851
hOddY-Dah,-8.135185187
hOddY-Dah,7.977777777
hOddY-Dah,2.848148147
hOddY-Dah,-0.451851852
hOddY-Dah,12.6037037
hOddY-Dah,-8.422222223
hOddY-Dah,-1.244444446
hOddY-Dah,12.85
hOddY-Dah,-4.879629631
hOddY-Dah,10.65
hOddY-Dah,19.67777778
hOddY-Dah,3.481481481
hOddY-Dah,-6.962962964
hOddY-Dah,10.05185185
hOddY-Dah,-5.775925928
hOddY-Dah,3.248148147
hOddY-Dah,-7.34814815
hOddY-Dah,5.977777778
hOddY-Dah,13.25
hOddY-Dah,-2.522222223
hOddY-Dah,1.837037036
hOddY-Dah,0.618518517
hOddY-Dah,3.824074072
hOddY-Dah,11.14259259
hOddY-Dah,-6.692592593
hOddY-Dah,2.246296296
hOddY-Dah,5.809259258
hOddY-Dah,-5.096296298
hOddY-Dah,6.09074074
hOddY-Dah,-3.116666668
hOddY-Dah,-6.157407409
hOddY-Dah,-9.751851854
hOddY-Dah,-1.529629631
hOddY-Dah,2.812962962
hOddY-Dah,5.24074074
hOddY-Dah,-1.422222223
hOddY-Dah,-5.396296299
hOddY-Dah,-0.918518519
hOddY-Dah,10.57777778
hOddY-Dah,-4.070370372
hOddY-Dah,0.21111111
hOddY-Dah,13.61666667
hOddY-Dah,-4.990740742
hOddY-Dah,8.275925926
hOddY-Dah,7.57037037
hOddY-Dah,5.359259258
hOddY-Dah,1.25185185
hOddY-Dah,5.012962961
hOddY-Dah,-10.61666667
hOddY-Dah,14.99259259
hOddY-Dah,-1.472222223
hOddY-Dah,13.28703704
hOddY-Dah,-2.679629631
hOddY-Dah,-3.183333334
hOddY-Dah,-10.94259259
hOddY-Dah,1.379629628
hOddY-Dah,8.774074073
hOddY-Dah,3.098148148
hOddY-Dah,5.037037036
hOddY-Dah,1.085185184
hOddY-Dah,-2.71851852
hOddY-Dah,7.57037037
hOddY-Dah,3.687037037
hOddY-Dah,-2.359259261
hOddY-Dah,8.538888888
hOddY-Dah,-11.08888889
hOddY-Dah,12.17592593
hOddY-Dah,-10.61296296
hOddY-Dah,-1.498148149
hOddY-Dah,3.342592592
hOddY-Dah,3.655555554
hOddY-Dah,4.694444443
hOddY-Dah,11.25185185
hOddY-Dah,-8.161111112
hOddY-Dah,-1.962962963
hOddY-Dah,-0.887037038
hOddY-Dah,-0.240740741
hOddY-Dah,-0.042592594
hOddY-Dah,5.838888888
hOddY-Dah,-6.503703706
hOddY-Dah,-3.501851853
hOddY-Dah,-7.370370372
hOddY-Dah,3.951851851
hOddY-Dah,10.16111111
hOddY-Dah,6.827777777
hOddY-Dah,6.257407407
hOddY-Dah,8.633333332
hOddY-Dah,-7.935185187
hOddY-Dah,-4.585185186
hOddY-Dah,12.11481481
hOddY-Dah,-4.605555557
hOddY-Dah,0.664814813
hOddY-Dah,-1.435185187
hOddY-Dah,1.242592591
hOddY-Dah,-6.422222223
hOddY-Dah,4.355555554
hOddY-Dah,2.188888888
hOddY-Dah,0.416666666
hOddY-Dah,9.227777777
hOddY-Dah,5.059259259
hOddY-Dah,3.520370369
hOddY-Dah,-1.253703704
hOddY-Dah,0.768518518
hOddY-Dah,7.757407407
hOddY-Dah,3.038888888
hOddY-Dah,3.877777777
hOddY-Dah,-6.659259261
hOddY-Dah,2.457407407
hOddY-Dah,-6.994444446
hOddY-Dah,-3.709259261
hOddY-Dah,-3.403703704
hOddY-Dah,14.00925926
hOddY-Dah,-0.592592594
hOddY-Dah,-5.74814815
hOddY-Dah,-0.425925928
hOddY-Dah,-5.909259261
hOddY-Dah,1.187037036
hOddY-Dah,0.48148148
hOddY-Dah,4.533333332
hOddY-Dah,9.635185184
hOddY-Dah,3.716666667
hOddY-Dah,8.835185184
hOddY-Dah,-6.366666668
hOddY-Dah,-1.746296298
hOddY-Dah,8.914814813
hOddY-Dah,6.97037037
hOddY-Dah,3.164814813
hOddY-Dah,0.277777777
hOddY-Dah,6.337037037
hOddY-Dah,5.305555554
hOddY-Dah,6.618518518
hOddY-Dah,8.566666666
hOddY-Dah,-5.01666667
hOddY-Dah,3.248148147
hOddY-Dah,3.514814813
hOddY-Dah,1.525925926
hOddY-Dah,1.033333331
hOddY-Dah,-1.351851853
hOddY-Dah,6.54074074
hOddY-Dah,5.612962962
hOddY-Dah,12.66111111
hOddY-Dah,4.23148148
hOddY-Dah,0.270370369
hOddY-Dah,7.057407407
hOddY-Dah,5.164814814
hOddY-Dah,11.7537037
hOddY-Dah,-9.925925928
hOddY-Dah,4.09074074
hOddY-Dah,8.374074073
hOddY-Dah,-1.44814815
hOddY-Dah,24.44074074
hOddY-Dah,-4.725925927
hOddY-Dah,19.56851852
hOddY-Dah,-7.524074076
hOddY-Dah,2.388888888
hOddY-Dah,-9.887037039
hOddY-Dah,9.162962962
hOddY-Dah,14.11851852
hOddY-Dah,17.3962963
hOddY-Dah,-5.922222223
hOddY-Dah,3.642592591
hOddY-Dah,3.71111111
hOddY-Dah,-0.309259261
hOddY-Dah,-11.65925926
hOddY-Dah,6.933333332
hOddY-Dah,11.53703704
hOddY-Dah,-4.509259261
hOddY-Dah,2.39074074
hOddY-Dah,-5.874074076
hOddY-Dah,-0.264814816
hOddY-Dah,-3.572222223
hOddY-Dah,-1.181481483
hOddY-Dah,5.40185185
hOddY-Dah,-0.064814816
hOddY-Dah,10.23333333
hOddY-Dah,-0.346296298
hOddY-Dah,-0.455555557
hOddY-Dah,-3.001851853
hOddY-Dah,-1.392592593
hOddY-Dah,2.40185185
hOddY-Dah,7.637037036
hOddY-Dah,3.657407407
hOddY-Dah,1.755555554
hOddY-Dah,7.205555554
hOddY-Dah,-0.861111113
hOddY-Dah,4.279629629
hOddY-Dah,-7.000000002
hOddY-Dah,-3.88888889
hOddY-Dah,-2.053703706
hOddY-Dah,14.51111111
hOddY-Dah,10.09814815
hOddY-Dah,10.63888889
hOddY-Dah,1.94074074
hOddY-Dah,8.814814813
hOddY-Dah,20.5537037
hOddY-Dah,-2.262962963
hOddY-Dah,-8.181481482
hOddY-Dah,7.724074073
hOddY-Dah,10.5
hOddY-Dah,4.959259259
hOddY-Dah,13.70925926
hOddY-Dah,2.099999999
hOddY-Dah,6.651851851
hOddY-Dah,0.19074074
hOddY-Dah,0.616666666
hOddY-Dah,-1.742592593
hOddY-Dah,-0.012962963
hOddY-Dah,7.699999999
hOddY-Dah,1.462962962
hOddY-Dah,0.087037036
hOddY-Dah,1.344444444
hOddY-Dah,9.079629629
hOddY-Dah,5.027777776
hOddY-Dah,4.361111109
hOddY-Dah,17.95740741
hOddY-Dah,-6.866666669
hOddY-Dah,17.67037037
hOddY-Dah,0.814814813
hOddY-Dah,5.75185185
hOddY-Dah,3.101851851
hOddY-Dah,19.68888889
hOddY-Dah,4.237037037
hOddY-Dah,0.787037037
hOddY-Dah,20.8962963
hOddY-Dah,-0.97777778
hOddY-Dah,11.5537037
hOddY-Dah,10.67407407
hOddY-Dah,6.901851851
hOddY-Dah,-3.550000001
hOddY-Dah,0.809259258
hOddY-Dah,3.309259258
hOddY-Dah,2.557407406
hOddY-Dah,1.422222221
hOddY-Dah,6.533333331
hOddY-Dah,3.946296294
hOddY-Dah,7.816666666
hOddY-Dah,-3.400000001
hOddY-Dah,1.070370369
hOddY-Dah,7.507407407
hOddY-Dah,-0.483333334
hOddY-Dah,-12.46111111
hOddY-Dah,-6.446296299
hOddY-Dah,-2.98888889
hOddY-Dah,0.298148147
hOddY-Dah,-12.74074074
hOddY-Dah,8.837037037
hOddY-Dah,2.318518518
hOddY-Dah,-5.164814816
hOddY-Dah,3.11111111
hOddY-Dah,3.61111111
hOddY-Dah,-5.448148151
hOddY-Dah,1.994444442
hOddY-Dah,-5.492592594
hOddY-Dah,-6.579629631
hOddY-Dah,10.28703704
hOddY-Dah,0.614814813
hOddY-Dah,-5.420370372
hOddY-Dah,0.48148148
hOddY-Dah,0.051851851
hOddY-Dah,13.60185185
hOddY-Dah,13.62592592
hOddY-Dah,5.092592592
hOddY-Dah,8.446296296
hOddY-Dah,6.574074073
hOddY-Dah,18.58703704
hOddY-Dah,-8.166666669
hOddY-Dah,8.603703702
hOddY-Dah,-3.131481482
hOddY-Dah,1.322222221
hOddY-Dah,9.44074074
hOddY-Dah,-6.044444446
hOddY-Dah,14.08888889
hOddY-Dah,4.994444443
hOddY-Dah,1.970370368
hOddY-Dah,1.664814814
hOddY-Dah,2.542592592
hOddY-Dah,4.614814813
hOddY-Dah,-8.083333336
hOddY-Dah,-3.877777779
hOddY-Dah,7.633333332
hOddY-Dah,5.122222221
hOddY-Dah,3.001851851
hOddY-Dah,10.9
hOddY-Dah,13.30925926
hOddY-Dah,2.507407406
hOddY-Dah,2.088888889
hOddY-Dah,-2.13888889
hOddY-Dah,5.692592591
hOddY-Dah,17.92407407
hOddY-Dah,7.992592592
hOddY-Dah,-2.579629631
hOddY-Dah,0.937037036
hOddY-Dah,12.96481481
hOddY-Dah,9.587037037
hOddY-Dah,9.646296296
hOddY-Dah,-0.098148149
hOddY-Dah,3.464814814
hOddY-Dah,-5.833333334
hOddY-Dah,0.43148148
hOddY-Dah,1.387037037
hOddY-Dah,4.424074073
hOddY-Dah,3.09074074
hOddY-Dah,7.937037037
hOddY-Dah,8.848148147
hOddY-Dah,5.922222222
hOddY-Dah,9.287037036
hOddY-Dah,5.774074073
hOddY-Dah,1.216666666
hOddY-Dah,-4.640740742
hOddY-Dah,2.955555554
hOddY-Dah,15.00925926
hOddY-Dah,-6.355555558
hOddY-Dah,-7.159259261
hOddY-Dah,5.509259258
hOddY-Dah,3.622222221
hOddY-Dah,5.34074074
hOddY-Dah,3.231481481
hOddY-Dah,6.646296296
hOddY-Dah,-0.325925927
hOddY-Dah,16.82777778
hOddY-Dah,3.84074074
hOddY-Dah,-4.661111112
hOddY-Dah,-2.535185187
hOddY-Dah,0.748148147
hOddY-Dah,6.37037037
hOddY-Dah,-1.696296297
hOddY-Dah,5.757407406
hOddY-Dah,5.483333332
hOddY-Dah,12.20185185
hOddY-Dah,3.844444443
hOddY-Dah,5.157407407
hOddY-Dah,-1.655555557
hOddY-Dah,-2.83888889
hOddY-Dah,-1.18888889
hOddY-Dah,-0.724074076
hOddY-Dah,3.016666666
hOddY-Dah,2.72222222
hOddY-Dah,1.783333332
hOddY-Dah,5.520370369
hOddY-Dah,-3.78888889
hOddY-Dah,11.01296296
hOddY-Dah,4.36111111
hOddY-Dah,5.025925926
hOddY-Dah,-9.364814817
hOddY-Dah,11.25555556
hOddY-Dah,5.644444444
hOddY-Dah,14.32407407
hOddY-Dah,-0.344444446
hOddY-Dah,8.70185185
hOddY-Dah,9.157407407
hOddY-Dah,9.114814814
hOddY-Dah,11.16296296
hOddY-Dah,-0.850000001
hOddY-Dah,4.196296296
hOddY-Dah,6.201851851
hOddY-Dah,8.38148148
hOddY-Dah,-1.761111112
hOddY-Dah,5.749999999
hOddY-Dah,-8.540740742
hOddY-Dah,7.307407406
hOddY-Dah,14.07037037
hOddY-Dah,-1.218518521
hOddY-Dah,6.138888888
hOddY-Dah,4.746296294
hOddY-Dah,6.720370369
hOddY-Dah,3.446296296
hOddY-Dah,-4.71851852
hOddY-Dah,-3.016666669
hOddY-Dah,-2.500000001
hOddY-Dah,7.253703702
hOddY-Dah,-0.56851852
hOddY-Dah,4.046296294
hOddY-Dah,-4.911111112
hOddY-Dah,4.846296296
hOddY-Dah,7.427777777
hOddY-Dah,-3.674074074
hOddY-Dah,1.405555554
hOddY-Dah,1.672222221
hOddY-Dah,17.88333333
hOddY-Dah,2.125925924
hOddY-Dah,-4.027777779
hOddY-Dah,8.374074073
hOddY-Dah,-8.340740742
hOddY-Dah,19.24259259
hOddY-Dah,0.912962962
hOddY-Dah,2.95
hOddY-Dah,-1.372222223
hOddY-Dah,16.21666667
hOddY-Dah,2.444444443
hOddY-Dah,4.162962962
hOddY-Dah,1.538888888
hOddY-Dah,12.02407407
hOddY-Dah,-2.250000002
hOddY-Dah,-4.481481483
hOddY-Dah,15.87222222
hOddY-Dah,8.598148147
hOddY-Dah,8.855555554
hOddY-Dah,4.577777777
hOddY-Dah,-4.642592594
hOddY-Dah,-7.220370372
hOddY-Dah,5.229629629
hOddY-Dah,-1.981481482
hOddY-Dah,-4.424074076
hOddY-Dah,2.766666666
hOddY-Dah,-10.98518519
hOddY-Dah,0.27037037
hOddY-Dah,-4.620370372
hOddY-Dah,-6.174074076
hOddY-Dah,1.764814814
hOddY-Dah,2.609259258
hOddY-Dah,2.794444443
hOddY-Dah,13.66296296
hOddY-Dah,3.183333332
hOddY-Dah,-0.670370371
hOddY-Dah,23.17962963
hOddY-Dah,-0.227777779
hOddY-Dah,-1.331481483
hOddY-Dah,4.983333332
hOddY-Dah,15.44074074
hOddY-Dah,4.007407407
hOddY-Dah,3.520370369
hOddY-Dah,-6.307407409
hOddY-Dah,1.666666666
hOddY-Dah,-4.707407409
hOddY-Dah,-0.394444446
hOddY-Dah,4.96111111
hOddY-Dah,-2.859259261
hOddY-Dah,-2.375925928
hOddY-Dah,-2.951851853
hOddY-Dah,-4.998148149
hOddY-Dah,11.81666667
hOddY-Dah,3.125925924
hOddY-Dah,16.4037037
hOddY-Dah,-2.964814816
hOddY-Dah,4.938888888
hOddY-Dah,6.016666666
hOddY-Dah,-6.720370371
hOddY-Dah,8.635185184
hOddY-Dah,-14.84814815
hOddY-Dah,0.631481481
hOddY-Dah,-0.233333334
hOddY-Dah,13.92777778
hOddY-Dah,12.7962963
hOddY-Dah,8.003703703
hOddY-Dah,-3.444444446
hOddY-Dah,10.87962963
hOddY-Dah,8.498148147
hOddY-Dah,6.796296296
hOddY-Dah,-2.457407408
hOddY-Dah,2.744444443
hOddY-Dah,6.157407407
hOddY-Dah,11.09444444
hOddY-Dah,6.590740739
hOddY-Dah,-5.550000001
hOddY-Dah,8.670370369
hOddY-Dah,-0.240740741
hOddY-Dah,1.059259258
hOddY-Dah,11.23148148
hOddY-Dah,1.533333333
hOddY-Dah,0.266666666
hOddY-Dah,4.003703702
hOddY-Dah,-6.190740741
hOddY-Dah,6.422222221
hOddY-Dah,-4.420370372
hOddY-Dah,-4.481481483
hOddY-Dah,-0.451851852
hOddY-Dah,1.435185183
hOddY-Dah,15.56851852
hOddY-Dah,-5.077777779
hOddY-Dah,2.877777777
hOddY-Dah,10.79814815
hOddY-Dah,2.774074073
hOddY-Dah,1.468518517
hOddY-Dah,-7.91851852
hOddY-Dah,3.225925926
hOddY-Dah,1.962962962
hOddY-Dah,-6.87962963
hOddY-Dah,2.103703703
hOddY-Dah,9.175925926
hOddY-Dah,7.042592592
hOddY-Dah,3.129629629
hOddY-Dah,-2.457407408
hOddY-Dah,3.14074074
hOddY-Dah,-2.179629632
hOddY-Dah,5.855555554
hOddY-Dah,6.962962962
hOddY-Dah,2.357407407
hOddY-Dah,26.74814815
hOddY-Dah,8.718518518
hOddY-Dah,1.157407407
hOddY-Dah,-8.931481483
hOddY-Dah,4.903703703
hOddY-Dah,8.957407407
hOddY-Dah,0.592592591
hOddY-Dah,2.701851851
hOddY-Dah,-1.983333334
hOddY-Dah,3.92037037
hOddY-Dah,-8.935185187
hOddY-Dah,4.385185184
hOddY-Dah,-5.542592593
hOddY-Dah,3.487037036
hOddY-Dah,-11.61111111
hOddY-Dah,1.288888888
hOddY-Dah,4.41111111
hOddY-Dah,3.442592592
hOddY-Dah,19.75555556
hOddY-Dah,12.22962963
hOddY-Dah,-4.972222223
hOddY-Dah,-5.794444447
hOddY-Dah,9.801851851
hOddY-Dah,9.312962962
hOddY-Dah,0.933333331
hOddY-Dah,6.225925924
hOddY-Dah,-1.868518519
hOddY-Dah,3.716666666
hOddY-Dah,8.025925924
hOddY-Dah,4.616666664
hOddY-Dah,7.353703703
hOddY-Dah,-2.98888889
hOddY-Dah,-1.681481483
hOddY-Dah,-5.725925928
hOddY-Dah,5.468518517
hOddY-Dah,11.0037037
hOddY-Dah,-0.746296298
hOddY-Dah,-4.870370372
hOddY-Dah,3.914814813
hOddY-Dah,-1.920370372
hOddY-Dah,-2.10740741
hOddY-Dah,0.259259258
hOddY-Dah,-5.087037039
hOddY-Dah,-1.374074076
hOddY-Dah,3.983333332
hOddY-Dah,3.266666666
hOddY-Dah,9.572222221
hOddY-Dah,5.809259259
hOddY-Dah,4.93148148
hOddY-Dah,1.962962962
hOddY-Dah,-3.025925927
hOddY-Dah,-4.146296298
hOddY-Dah,9.692592592
hOddY-Dah,1.938888888
hOddY-Dah,2.99074074
hOddY-Dah,6.683333332
hOddY-Dah,-11.60925926
hOddY-Dah,11.90925926
hOddY-Dah,-2.04814815
hOddY-Dah,1.38148148
hOddY-Dah,-2.511111112
hOddY-Dah,-3.850000001
hOddY-Dah,-6.785185187
hOddY-Dah,-8.716666668
hOddY-Dah,6.974074072
hOddY-Dah,6.344444443
hOddY-Dah,21.35185185
hOddY-Dah,-6.507407409
hOddY-Dah,6.91111111
hOddY-Dah,5.259259258
hOddY-Dah,-6.953703706
hOddY-Dah,12.02222222
hOddY-Dah,-6.266666669
hOddY-Dah,-4.912962964
hOddY-Dah,5.094444443
hOddY-Dah,19.29814815
hOddY-Dah,2.351851851
hOddY-Dah,3.994444444
hOddY-Dah,8.599999999
hOddY-Dah,-3.283333336
hOddY-Dah,10.18518518
hOddY-Dah,7.492592591
hOddY-Dah,10.09259259
hOddY-Dah,-5.400000001
hOddY-Dah,7.925925926
hOddY-Dah,5.718518518
hOddY-Dah,18.38703704
hOddY-Dah,10.58148148
hOddY-Dah,7.988888888
hOddY-Dah,-6.611111113
hOddY-Dah,-4.394444447
hOddY-Dah,-2.005555557
hOddY-Dah,5.592592592
hOddY-Dah,-5.446296298
hOddY-Dah,-0.487037039
hOddY-Dah,1.487037037
hOddY-Dah,16.80555555
hOddY-Dah,1.909259258
hOddY-Dah,-2.198148149
hOddY-Dah,3.935185184
hOddY-Dah,15.59074074
hOddY-Dah,14.86666667
hOddY-Dah,3.666666666
hOddY-Dah,2.698148148
hOddY-Dah,-4.370370371
hOddY-Dah,6.494444443
hOddY-Dah,7.848148148
hOddY-Dah,-7.68888889
hOddY-Dah,-1.000000001
hOddY-Dah,2.301851851
hOddY-Dah,-7.216666668
hOddY-Dah,-4.122222223
hOddY-Dah,4.133333332
hOddY-Dah,3.775925926
hOddY-Dah,-11.93518519
hOddY-Dah,2.503703702
hOddY-Dah,8.185185184
hOddY-Dah,-4.311111113
hOddY-Dah,4.749999999
hOddY-Dah,9.34074074
hOddY-Dah,-0.816666668
hOddY-Dah,-2.696296297
hOddY-Dah,15.17407407
hOddY-Dah,5.733333331
hOddY-Dah,1.69074074
hOddY-Dah,6.148148147
hOddY-Dah,-1.692592593
hOddY-Dah,1.453703702
hOddY-Dah,-3.746296298
hOddY-Dah,0.979629629
hOddY-Dah,2.494444444
hOddY-Dah,11.3537037
hOddY-Dah,6.566666666
hOddY-Dah,-6.909259261
hOddY-Dah,6.033333332
hOddY-Dah,-5.866666668
hOddY-Dah,-7.222222224
hOddY-Dah,24.08888889
hOddY-Dah,3.309259259
hOddY-Dah,-1.233333334
hOddY-Dah,14.77962963
hOddY-Dah,4.227777778
hOddY-Dah,-4.053703706
hOddY-Dah,-0.555555557
hOddY-Dah,1.338888888
hOddY-Dah,6.631481481
hOddY-Dah,-8.275925927
hOddY-Dah,-0.507407409
hOddY-Dah,-1.379629631
hOddY-Dah,1.394444443
hOddY-Dah,5.159259258
hOddY-Dah,-2.898148149
hOddY-Dah,13.0462963
hOddY-Dah,0.23148148
hOddY-Dah,16.2
hOddY-Dah,6.157407407
hOddY-Dah,8.577777777
hOddY-Dah,4.574074073
hOddY-Dah,-0.292592593
hOddY-Dah,5.268518518
hOddY-Dah,-0.985185186
hOddY-Dah,8.438888888
hOddY-Dah,-11.38518519
hOddY-Dah,-0.646296298
hOddY-Dah,-1.490740741
hOddY-Dah,6.207407406
hOddY-Dah,8.54074074
hOddY-Dah,5.588888888
hOddY-Dah,-4.370370371
hOddY-Dah,-3.883333334
hOddY-Dah,-0.285185187
hOddY-Dah,-1.261111112
hOddY-Dah,-2.99814815
hOddY-Dah,5.533333332
hOddY-Dah,4.299999999
hOddY-Dah,4.809259259
hOddY-Dah,12.98703704
hOddY-Dah,8.227777777
hOddY-Dah,2.883333332
hOddY-Dah,-0.666666669
hOddY-Dah,-4.875925927
hOddY-Dah,7.916666664
hOddY-Dah,2.198148148
hOddY-Dah,7.307407407
hOddY-Dah,-3.757407409
hOddY-Dah,6.938888888
hOddY-Dah,6.894444444
hOddY-Dah,-2.303703704
hOddY-Dah,9.227777778
hOddY-Dah,11.38703704
hOddY-Dah,7.292592591
hOddY-Dah,15.82222222
hOddY-Dah,-1.566666668
hOddY-Dah,4.444444444
hOddY-Dah,-7.809259261
hOddY-Dah,11.41296296
hOddY-Dah,11.1537037
hOddY-Dah,13.72777778
hOddY-Dah,5.5
hOddY-Dah,5.081481481
