population,deltaProp_red
aLHmX_Inn,0.00822762
aLHmX_Inn,-0.053059466
aLHmX_Inn,0.032222581
aLHmX_Inn,-0.008174091
aLHmX_Inn,0.035955029
aLHmX_Inn,0.125241504
aLHmX_Inn,-0.009085218
aLHmX_Inn,0.044887924
aLHmX_Inn,-0.090775505
aLHmX_Inn,0.025668294
aLHmX_Inn,0.111153051
aLHmX_Inn,0.148484438
aLHmX_Inn,0.025564297
aLHmX_Inn,0.046826316
aLHmX_Inn,-0.06181849
aLHmX_Inn,-0.057531126
aLHmX_Inn,0.009141903
aLHmX_Inn,-0.079144907
aLHmX_Inn,0.031202321
aLHmX_Inn,-0.012763338
aLHmX_Inn,-0.059762623
aLHmX_Inn,0.056550718
aLHmX_Inn,0.10584318
aLHmX_Inn,0.074238973
aLHmX_Inn,0.057087266
aLHmX_Inn,0.076800247
aLHmX_Inn,0.053769841
aLHmX_Inn,0.124709761
aLHmX_Inn,0.02184184
aLHmX_Inn,0.237908066
aLHmX_Inn,0.138627285
aLHmX_Inn,0.043794305
aLHmX_Inn,0.018450863
aLHmX_Inn,0.010061496
aLHmX_Inn,0.011155485
aLHmX_Inn,-0.057583575
aLHmX_Inn,0.037231844
aLHmX_Inn,0.146130841
aLHmX_Inn,0.149669376
aLHmX_Inn,-0.058509996
aLHmX_Inn,0.00754384
aLHmX_Inn,-0.045992601
aLHmX_Inn,0.112631359
aLHmX_Inn,0.156704826
aLHmX_Inn,0.032514636
aLHmX_Inn,-0.065654407
aLHmX_Inn,0.092266949
aLHmX_Inn,0.050332723
aLHmX_Inn,0.075295857
aLHmX_Inn,0.11000978
aLHmX_Inn,-0.042085209
aLHmX_Inn,0.037651727
aLHmX_Inn,0.08261001
aLHmX_Inn,0.030312512
aLHmX_Inn,0.0516529
aLHmX_Inn,-0.073416785
aLHmX_Inn,-0.074676276
aLHmX_Inn,0.002075314
aLHmX_Inn,0.043397649
aLHmX_Inn,0.072195828
aLHmX_Inn,0.084897378
aLHmX_Inn,0.182849289
aLHmX_Inn,-0.074946182
aLHmX_Inn,0.090571895
aLHmX_Inn,0.162858296
aLHmX_Inn,0.0958083
aLHmX_Inn,0.1447214
aLHmX_Inn,0.095279779
aLHmX_Inn,-0.001885635
aLHmX_Inn,0.039793982
aLHmX_Inn,0.145393674
aLHmX_Inn,0.026046995
aLHmX_Inn,0.060716293
aLHmX_Inn,0.100095151
aLHmX_Inn,-0.100502765
aLHmX_Inn,0.077049696
aLHmX_Inn,0.060895491
aLHmX_Inn,-0.077137465
aLHmX_Inn,0.008196733
aLHmX_Inn,0.096286393
aLHmX_Inn,0.020775638
aLHmX_Inn,0.093634218
aLHmX_Inn,-0.011677942
aLHmX_Inn,0.063681798
aLHmX_Inn,0.076481362
aLHmX_Inn,0.046985603
aLHmX_Inn,0.020394878
aLHmX_Inn,-0.069388001
aLHmX_Inn,0.003426649
aLHmX_Inn,0.017360101
aLHmX_Inn,0.102687729
aLHmX_Inn,0.088447653
aLHmX_Inn,0.171598862
aLHmX_Inn,0.017702656
aLHmX_Inn,0.072883521
aLHmX_Inn,-0.103593049
aLHmX_Inn,0.012404825
aLHmX_Inn,0.166941994
aLHmX_Inn,0.089976032
aLHmX_Inn,0.011572013
aLHmX_Inn,0.060545635
aLHmX_Inn,-0.086456258
aLHmX_Inn,0.045083812
aLHmX_Inn,0.132835339
aLHmX_Inn,-0.002638268
aLHmX_Inn,0.075507996
aLHmX_Inn,0.019757912
aLHmX_Inn,0.145835514
aLHmX_Inn,0.017512056
aLHmX_Inn,0.059720987
aLHmX_Inn,0.057693984
aLHmX_Inn,0.115804257
aLHmX_Inn,0.112859876
aLHmX_Inn,0.148953329
aLHmX_Inn,-0.117192864
aLHmX_Inn,0.146656032
aLHmX_Inn,0.015875467
aLHmX_Inn,0.097626629
aLHmX_Inn,0.081441031
aLHmX_Inn,0.086212339
aLHmX_Inn,0.083109566
aLHmX_Inn,0.115786354
aLHmX_Inn,0.083198621
aLHmX_Inn,0.048344234
aLHmX_Inn,0.026774597
aLHmX_Inn,-0.022890498
aLHmX_Inn,-0.013191434
aLHmX_Inn,0.020499706
aLHmX_Inn,0.111387644
aLHmX_Inn,0.003687932
aLHmX_Inn,0.007839321
aLHmX_Inn,-0.051514381
aLHmX_Inn,0.118769311
aLHmX_Inn,0.103400089
aLHmX_Inn,-0.039758452
aLHmX_Inn,0.1852232
aLHmX_Inn,0.026639113
aLHmX_Inn,0.093254365
aLHmX_Inn,0.005500416
aLHmX_Inn,0.067480638
aLHmX_Inn,0.063693219
aLHmX_Inn,0.038709162
aLHmX_Inn,-0.009193571
aLHmX_Inn,0.101415474
aLHmX_Inn,0.047124969
aLHmX_Inn,0.013694313
aLHmX_Inn,-0.033732717
aLHmX_Inn,0.100467375
aLHmX_Inn,0.135425023
aLHmX_Inn,0.098617699
aLHmX_Inn,0.002750951
aLHmX_Inn,0.023861442
aLHmX_Inn,0.106662861
aLHmX_Inn,-0.023866514
aLHmX_Inn,0.097747686
aLHmX_Inn,0.049485779
aLHmX_Inn,0.068508316
aLHmX_Inn,-0.042558506
aLHmX_Inn,0.05498555
aLHmX_Inn,0.062673898
aLHmX_Inn,0.025975107
aLHmX_Inn,0.044250971
aLHmX_Inn,-0.126341386
aLHmX_Inn,0.045917161
aLHmX_Inn,0.00975578
aLHmX_Inn,0.092121281
aLHmX_Inn,0.080510666
aLHmX_Inn,-0.02082599
aLHmX_Inn,0.014830377
aLHmX_Inn,0.064231808
aLHmX_Inn,0.020279861
aLHmX_Inn,-0.029331938
aLHmX_Inn,-0.000931911
aLHmX_Inn,0.026969724
aLHmX_Inn,0.089536112
aLHmX_Inn,-0.023864697
aLHmX_Inn,0.067162649
aLHmX_Inn,0.104448558
aLHmX_Inn,0.093505756
aLHmX_Inn,0.033996416
aLHmX_Inn,-0.042011454
aLHmX_Inn,0.075166488
aLHmX_Inn,-0.058323351
aLHmX_Inn,-0.13327237
aLHmX_Inn,-0.026096932
aLHmX_Inn,0.085612554
aLHmX_Inn,0.038416185
aLHmX_Inn,0.080731882
aLHmX_Inn,0.192578394
aLHmX_Inn,0.00581589
aLHmX_Inn,0.047991504
aLHmX_Inn,-0.06423806
aLHmX_Inn,0.198573596
aLHmX_Inn,0.123744241
aLHmX_Inn,0.014741031
aLHmX_Inn,0.025091638
aLHmX_Inn,0.024054411
aLHmX_Inn,0.037927994
aLHmX_Inn,0.083351192
aLHmX_Inn,0.083126486
aLHmX_Inn,0.108435937
aLHmX_Inn,-0.048040928
aLHmX_Inn,0.022879577
aLHmX_Inn,0.059888664
aLHmX_Inn,0.079516422
aLHmX_Inn,0.101560444
aLHmX_Inn,-0.068569491
aLHmX_Inn,0.081425609
aLHmX_Inn,-0.026895529
aLHmX_Inn,0.019824273
aLHmX_Inn,0.060306328
aLHmX_Inn,-0.002528319
aLHmX_Inn,0.073779802
aLHmX_Inn,-0.001689324
aLHmX_Inn,0.031761169
aLHmX_Inn,0.01119196
aLHmX_Inn,0.190097302
aLHmX_Inn,-0.001366804
aLHmX_Inn,0.040966005
aLHmX_Inn,0.208145892
aLHmX_Inn,0.09191205
aLHmX_Inn,0.086671698
aLHmX_Inn,0.024798096
aLHmX_Inn,0.052143904
aLHmX_Inn,0.15228548
aLHmX_Inn,-0.04610505
aLHmX_Inn,0.010924929
aLHmX_Inn,0.072627361
aLHmX_Inn,0.026082142
aLHmX_Inn,0.014573648
aLHmX_Inn,0.034210071
aLHmX_Inn,0.057539578
aLHmX_Inn,0.155259064
aLHmX_Inn,0.109756007
aLHmX_Inn,-0.015164455
aLHmX_Inn,-0.040263992
aLHmX_Inn,-0.04038711
aLHmX_Inn,0.096768337
aLHmX_Inn,0.024696262
aLHmX_Inn,-0.025552293
aLHmX_Inn,0.107787697
aLHmX_Inn,0.05631291
aLHmX_Inn,0.025598522
aLHmX_Inn,-0.05566504
aLHmX_Inn,0.104539223
aLHmX_Inn,0.051741196
aLHmX_Inn,0.125728125
aLHmX_Inn,0.022346195
aLHmX_Inn,0.171906797
aLHmX_Inn,0.056267961
aLHmX_Inn,0.178859233
aLHmX_Inn,0.121735756
aLHmX_Inn,0.018026377
aLHmX_Inn,0.010189594
aLHmX_Inn,0.052896266
aLHmX_Inn,0.002831264
aLHmX_Inn,0.039002696
aLHmX_Inn,-0.016999323
aLHmX_Inn,0.054507917
aLHmX_Inn,0.190718914
aLHmX_Inn,-0.034454091
aLHmX_Inn,0.122131836
aLHmX_Inn,-0.131919007
aLHmX_Inn,0.019457779
aLHmX_Inn,0.09413037
aLHmX_Inn,0.158020454
aLHmX_Inn,0.108937421
aLHmX_Inn,-0.01112798
aLHmX_Inn,0.133213681
aLHmX_Inn,0.14190258
aLHmX_Inn,-0.003947345
aLHmX_Inn,0.077400824
aLHmX_Inn,0.119269108
aLHmX_Inn,0.082716881
aLHmX_Inn,-0.064690636
aLHmX_Inn,0.009622077
aLHmX_Inn,0.064044287
aLHmX_Inn,0.120934047
aLHmX_Inn,0.148084554
aLHmX_Inn,0.181355161
aLHmX_Inn,-0.047062094
aLHmX_Inn,0.011572058
aLHmX_Inn,-0.020501419
aLHmX_Inn,-0.052403142
aLHmX_Inn,0.028390832
aLHmX_Inn,0.05214358
aLHmX_Inn,0.067373082
aLHmX_Inn,0.020674933
aLHmX_Inn,0.026765151
aLHmX_Inn,0.039105919
aLHmX_Inn,-0.08813066
aLHmX_Inn,0.007584295
aLHmX_Inn,0.069519971
aLHmX_Inn,0.147124872
aLHmX_Inn,0.010735261
aLHmX_Inn,0.032500345
aLHmX_Inn,0.091925381
aLHmX_Inn,0.059386664
aLHmX_Inn,0.027129846
aLHmX_Inn,0.052013
aLHmX_Inn,0.029729447
aLHmX_Inn,0.137045905
aLHmX_Inn,-0.039862079
aLHmX_Inn,-0.01325013
aLHmX_Inn,0.082206928
aLHmX_Inn,-0.072953286
aLHmX_Inn,-0.074675148
aLHmX_Inn,0.114890828
aLHmX_Inn,-0.007253471
aLHmX_Inn,-0.070324621
aLHmX_Inn,0.052740921
aLHmX_Inn,0.109351484
aLHmX_Inn,0.125771648
aLHmX_Inn,-0.043331245
aLHmX_Inn,0.093092437
aLHmX_Inn,0.121618538
aLHmX_Inn,-0.013499275
aLHmX_Inn,0.126212524
aLHmX_Inn,0.059923195
aLHmX_Inn,0.090858105
aLHmX_Inn,-0.057733963
aLHmX_Inn,0.045573707
aLHmX_Inn,-0.062810932
aLHmX_Inn,0.035147569
aLHmX_Inn,0.060909343
aLHmX_Inn,-0.00090406
aLHmX_Inn,-0.076632398
aLHmX_Inn,0.080566656
aLHmX_Inn,0.083084384
aLHmX_Inn,0.131471003
aLHmX_Inn,0.062261897
aLHmX_Inn,-0.105207793
aLHmX_Inn,0.012038607
aLHmX_Inn,-0.006975462
aLHmX_Inn,-0.0082676
aLHmX_Inn,0.074850006
aLHmX_Inn,0.123491271
aLHmX_Inn,0.030442433
aLHmX_Inn,0.1708469
aLHmX_Inn,-0.033186757
aLHmX_Inn,0.017272252
aLHmX_Inn,-0.041647892
aLHmX_Inn,0.057876431
aLHmX_Inn,0.0415479
aLHmX_Inn,0.025189885
aLHmX_Inn,-0.058519589
aLHmX_Inn,0.024197192
aLHmX_Inn,0.012039929
aLHmX_Inn,0.091211664
aLHmX_Inn,0.0548446
aLHmX_Inn,0.094270693
aLHmX_Inn,0.091999765
aLHmX_Inn,-0.017088921
aLHmX_Inn,-0.00456271
aLHmX_Inn,0.11862958
aLHmX_Inn,0.01448139
aLHmX_Inn,0.025550263
aLHmX_Inn,0.185706868
aLHmX_Inn,0.050790871
aLHmX_Inn,-0.011703741
aLHmX_Inn,-0.002203223
aLHmX_Inn,0.063699679
aLHmX_Inn,0.044283821
aLHmX_Inn,0.042508599
aLHmX_Inn,0.07120354
aLHmX_Inn,0.230054154
aLHmX_Inn,-0.035483672
aLHmX_Inn,0.099022689
aLHmX_Inn,-0.009057555
aLHmX_Inn,0.131979132
aLHmX_Inn,0.118591044
aLHmX_Inn,-0.005516362
aLHmX_Inn,0.059353117
aLHmX_Inn,0.109252093
aLHmX_Inn,0.218437293
aLHmX_Inn,0.027140766
aLHmX_Inn,-0.02458051
aLHmX_Inn,0.0743565
aLHmX_Inn,-0.003097117
aLHmX_Inn,-0.113413207
aLHmX_Inn,-0.002338722
aLHmX_Inn,0.114472007
aLHmX_Inn,0.147700118
aLHmX_Inn,0.009066293
aLHmX_Inn,0.115261037
aLHmX_Inn,0.136269335
aLHmX_Inn,0.117395025
aLHmX_Inn,0.031934377
aLHmX_Inn,0.034704275
aLHmX_Inn,-0.054637604
aLHmX_Inn,0.109737464
aLHmX_Inn,0.123667892
aLHmX_Inn,0.183409108
aLHmX_Inn,-0.156752539
aLHmX_Inn,0.021456471
aLHmX_Inn,-0.045138753
aLHmX_Inn,0.065691533
aLHmX_Inn,-0.068198537
aLHmX_Inn,0.244058959
aLHmX_Inn,0.046360253
aLHmX_Inn,0.073323817
aLHmX_Inn,0.1147177
aLHmX_Inn,0.101894368
aLHmX_Inn,0.023474456
aLHmX_Inn,-0.030680114
aLHmX_Inn,0.056586108
aLHmX_Inn,0.061012354
aLHmX_Inn,0.00918868
aLHmX_Inn,0.144099403
aLHmX_Inn,0.018719796
aLHmX_Inn,0.045978327
aLHmX_Inn,0.128686414
aLHmX_Inn,0.101881549
aLHmX_Inn,0.093299805
aLHmX_Inn,0.094317474
aLHmX_Inn,0.054566471
aLHmX_Inn,0.006194855
aLHmX_Inn,-0.007270167
aLHmX_Inn,0.108448126
aLHmX_Inn,-0.084303058
aLHmX_Inn,0.048180548
aLHmX_Inn,0.12645686
aLHmX_Inn,-0.015179918
aLHmX_Inn,0.022970856
aLHmX_Inn,0.111024764
aLHmX_Inn,0.033856169
aLHmX_Inn,-0.016071967
aLHmX_Inn,0.02396981
aLHmX_Inn,-0.010778112
aLHmX_Inn,0.042182001
aLHmX_Inn,0.063979961
aLHmX_Inn,0.119284269
aLHmX_Inn,-0.061061016
aLHmX_Inn,-0.057819468
aLHmX_Inn,-0.033235731
aLHmX_Inn,0.112097724
aLHmX_Inn,0.193398513
aLHmX_Inn,0.051994501
aLHmX_Inn,0.120931503
aLHmX_Inn,0.046458121
aLHmX_Inn,0.038293712
aLHmX_Inn,-0.029803403
aLHmX_Inn,0.088431013
aLHmX_Inn,0.01245179
aLHmX_Inn,0.114073337
aLHmX_Inn,0.09532317
aLHmX_Inn,-0.035359563
aLHmX_Inn,-0.006546362
aLHmX_Inn,0.042203548
aLHmX_Inn,0.043446898
aLHmX_Inn,0.076961383
aLHmX_Inn,0.066054284
aLHmX_Inn,0.08169795
aLHmX_Inn,-0.047978471
aLHmX_Inn,0.072354497
aLHmX_Inn,-0.043310886
aLHmX_Inn,-0.015790419
aLHmX_Inn,0.110229204
aLHmX_Inn,0.220141882
aLHmX_Inn,0.246949845
aLHmX_Inn,0.085052107
aLHmX_Inn,0.063657707
aLHmX_Inn,-0.041327504
aLHmX_Inn,0.131306664
aLHmX_Inn,0.110646629
aLHmX_Inn,0.117812608
aLHmX_Inn,0.011818927
aLHmX_Inn,0.075886529
aLHmX_Inn,0.035158476
aLHmX_Inn,0.102735525
aLHmX_Inn,-0.088030597
aLHmX_Inn,0.040306555
aLHmX_Inn,0.032583889
aLHmX_Inn,-0.052433166
aLHmX_Inn,0.143189171
aLHmX_Inn,0.036090103
aLHmX_Inn,0.116249982
aLHmX_Inn,-0.089854916
aLHmX_Inn,0.034567102
aLHmX_Inn,0.079202977
aLHmX_Inn,-0.042027938
aLHmX_Inn,0.052625698
aLHmX_Inn,0.083471761
aLHmX_Inn,0.086094429
aLHmX_Inn,0.049382167
aLHmX_Inn,0.055833343
aLHmX_Inn,0.071055943
aLHmX_Inn,-0.015090446
aLHmX_Inn,0.130906351
aLHmX_Inn,0.070267645
aLHmX_Inn,-0.019212101
aLHmX_Inn,0.046806351
aLHmX_Inn,0.007788422
aLHmX_Inn,0.132530996
aLHmX_Inn,0.084303228
aLHmX_Inn,0.107595835
aLHmX_Inn,0.019374929
aLHmX_Inn,0.034887124
aLHmX_Inn,0.066920796
aLHmX_Inn,0.044094304
aLHmX_Inn,0.060092696
aLHmX_Inn,-0.1323993
aLHmX_Inn,0.12417287
aLHmX_Inn,0.125610369
aLHmX_Inn,0.110949854
aLHmX_Inn,0.043397303
aLHmX_Inn,0.089639103
aLHmX_Inn,0.079592321
aLHmX_Inn,0.086441003
aLHmX_Inn,0.035016905
aLHmX_Inn,0.092590442
aLHmX_Inn,0.186188397
aLHmX_Inn,-0.126253101
aLHmX_Inn,-0.090877836
aLHmX_Inn,0.177021834
aLHmX_Inn,0.039502781
aLHmX_Inn,0.050043188
aLHmX_Inn,0.055061936
aLHmX_Inn,0.12334365
aLHmX_Inn,0.13621723
aLHmX_Inn,0.041886844
aLHmX_Inn,0.063390676
aLHmX_Inn,0.02601461
aLHmX_Inn,-0.087823482
aLHmX_Inn,0.003299819
aLHmX_Inn,0.060590064
aLHmX_Inn,0.081059039
aLHmX_Inn,0.082734858
aLHmX_Inn,-0.034731869
aLHmX_Inn,0.055384703
aLHmX_Inn,0.043172466
aLHmX_Inn,0.017432107
aLHmX_Inn,0.045299541
aLHmX_Inn,0.044568916
aLHmX_Inn,0.11895866
aLHmX_Inn,0.127262815
aLHmX_Inn,0.079071547
aLHmX_Inn,0.105429517
aLHmX_Inn,-0.06694802
aLHmX_Inn,0.10629994
aLHmX_Inn,0.022895739
aLHmX_Inn,0.047804442
aLHmX_Inn,-0.035824306
aLHmX_Inn,0.044970611
aLHmX_Inn,0.017938782
aLHmX_Inn,0.170982315
aLHmX_Inn,0.018085949
aLHmX_Inn,0.059839453
aLHmX_Inn,0.098137678
aLHmX_Inn,0.103433354
aLHmX_Inn,0.081129396
aLHmX_Inn,0.121097385
aLHmX_Inn,0.02997091
aLHmX_Inn,-0.014062604
aLHmX_Inn,0.169885362
aLHmX_Inn,0.104497374
aLHmX_Inn,0.021707742
aLHmX_Inn,0.03726595
aLHmX_Inn,0.215515035
aLHmX_Inn,-0.039906295
aLHmX_Inn,-0.009652881
aLHmX_Inn,0.010224461
aLHmX_Inn,0.010847957
aLHmX_Inn,-0.020175246
aLHmX_Inn,-0.016522138
aLHmX_Inn,-0.029844776
aLHmX_Inn,0.105984985
aLHmX_Inn,0.055688996
aLHmX_Inn,0.192876647
aLHmX_Inn,0.040564713
aLHmX_Inn,-0.014098407
aLHmX_Inn,-0.037091803
aLHmX_Inn,0.032070832
aLHmX_Inn,0.123400958
aLHmX_Inn,0.081905809
aLHmX_Inn,0.02517533
aLHmX_Inn,0.089834267
aLHmX_Inn,0.008950322
aLHmX_Inn,0.096078947
aLHmX_Inn,0.147299383
aLHmX_Inn,0.141288753
aLHmX_Inn,0.02991453
aLHmX_Inn,0.077075297
aLHmX_Inn,0.049862637
aLHmX_Inn,-0.065683157
aLHmX_Inn,-0.035179121
aLHmX_Inn,-0.065777638
aLHmX_Inn,0.098355556
aLHmX_Inn,0.135662036
aLHmX_Inn,0.044718802
aLHmX_Inn,-0.041239227
aLHmX_Inn,0.069380685
aLHmX_Inn,0.005370088
aLHmX_Inn,0.085110145
aLHmX_Inn,0.090669672
aLHmX_Inn,0.12320497
aLHmX_Inn,0.06186211
aLHmX_Inn,0.045438842
aLHmX_Inn,0.015712211
aLHmX_Inn,0.03653324
aLHmX_Inn,0.142844078
aLHmX_Inn,0.054371184
aLHmX_Inn,0.065852142
aLHmX_Inn,0.045609835
aLHmX_Inn,0.018274125
aLHmX_Inn,-0.05896785
aLHmX_Inn,-0.048907531
aLHmX_Inn,0.070770887
aLHmX_Inn,0.074554714
aLHmX_Inn,0.006529535
aLHmX_Inn,0.072999265
aLHmX_Inn,0.137101278
aLHmX_Inn,0.002723029
aLHmX_Inn,0.008654649
aLHmX_Inn,-0.07999685
aLHmX_Inn,0.027282555
aLHmX_Inn,0.016933817
aLHmX_Inn,-0.021058031
aLHmX_Inn,0.106129973
aLHmX_Inn,0.038962709
aLHmX_Inn,0.101459815
aLHmX_Inn,0.062638096
aLHmX_Inn,-0.03238837
aLHmX_Inn,0.094405939
aLHmX_Inn,0.03837444
aLHmX_Inn,0.058284632
aLHmX_Inn,0.068524701
aLHmX_Inn,0.073326545
aLHmX_Inn,0.178916706
aLHmX_Inn,0.072731164
aLHmX_Inn,0.195827172
aLHmX_Inn,-0.066135527
aLHmX_Inn,-0.051615113
aLHmX_Inn,0.058441621
aLHmX_Inn,-0.001745714
aLHmX_Inn,0.071144469
aLHmX_Inn,0.11173589
aLHmX_Inn,-0.007992711
aLHmX_Inn,0.003516196
aLHmX_Inn,0.135631429
aLHmX_Inn,0.049997381
aLHmX_Inn,0.170109934
aLHmX_Inn,0.118489147
aLHmX_Inn,0.037977728
aLHmX_Inn,0.118131535
aLHmX_Inn,0.06647624
aLHmX_Inn,0.110525975
aLHmX_Inn,0.100560989
aLHmX_Inn,0.115365497
aLHmX_Inn,-0.012958126
aLHmX_Inn,0.171588319
aLHmX_Inn,0.019439257
aLHmX_Inn,0.117066399
aLHmX_Inn,-0.03308364
aLHmX_Inn,0.042080833
aLHmX_Inn,-0.044857687
aLHmX_Inn,0.195909205
aLHmX_Inn,0.082659704
aLHmX_Inn,0.084288331
aLHmX_Inn,0.016707079
aLHmX_Inn,0.00122567
aLHmX_Inn,0.027854367
aLHmX_Inn,-0.051265741
aLHmX_Inn,0.054203636
aLHmX_Inn,-0.106657805
aLHmX_Inn,0.058349672
aLHmX_Inn,0.131007851
aLHmX_Inn,0.06668588
aLHmX_Inn,0.1222115
aLHmX_Inn,0.0751656
aLHmX_Inn,0.129825648
aLHmX_Inn,0.041668864
aLHmX_Inn,0.163999532
aLHmX_Inn,-0.221796641
aLHmX_Inn,0.07195549
aLHmX_Inn,0.044194139
aLHmX_Inn,-0.008157655
aLHmX_Inn,0.050447764
aLHmX_Inn,0.046752859
aLHmX_Inn,0.004167371
aLHmX_Inn,0.092930171
aLHmX_Inn,-0.029109851
aLHmX_Inn,-0.013318022
aLHmX_Inn,-0.080375902
aLHmX_Inn,-0.047760943
aLHmX_Inn,0.058474471
aLHmX_Inn,0.013229592
aLHmX_Inn,0.035641222
aLHmX_Inn,-0.046668306
aLHmX_Inn,-0.095420079
aLHmX_Inn,0.00887807
aLHmX_Inn,0.029800406
aLHmX_Inn,-0.054408489
aLHmX_Inn,0.098040595
aLHmX_Inn,0.103502882
aLHmX_Inn,-0.029756446
aLHmX_Inn,0.174447285
aLHmX_Inn,0.138582735
aLHmX_Inn,-0.090145559
aLHmX_Inn,0.017688218
aLHmX_Inn,0.139451192
aLHmX_Inn,0.047226224
aLHmX_Inn,0.121599538
aLHmX_Inn,0.1310886
aLHmX_Inn,0.147092673
aLHmX_Inn,-0.018363544
aLHmX_Inn,0.036526611
aLHmX_Inn,0.19094058
aLHmX_Inn,-0.092971012
aLHmX_Inn,0.093756318
aLHmX_Inn,-0.067885338
aLHmX_Inn,-0.081011987
aLHmX_Inn,0.063253803
aLHmX_Inn,-0.018721719
aLHmX_Inn,-0.056177367
aLHmX_Inn,0.155677656
aLHmX_Inn,0.168010082
aLHmX_Inn,0.093888294
aLHmX_Inn,-0.120233604
aLHmX_Inn,0.201362526
aLHmX_Inn,0.027861319
aLHmX_Inn,0.009028077
aLHmX_Inn,0.067591475
aLHmX_Inn,0.03453721
aLHmX_Inn,-0.026028319
aLHmX_Inn,0.009495619
aLHmX_Inn,0.063144754
aLHmX_Inn,-0.039252234
aLHmX_Inn,0.115775861
aLHmX_Inn,0.046835577
aLHmX_Inn,0.061184552
aLHmX_Inn,-0.142783705
aLHmX_Inn,-0.00217957
aLHmX_Inn,-0.046424911
aLHmX_Inn,0.068438422
aLHmX_Inn,-0.006682936
aLHmX_Inn,0.146793596
aLHmX_Inn,0.046809513
aLHmX_Inn,0.098443018
aLHmX_Inn,0.140276096
aLHmX_Inn,0.069534324
aLHmX_Inn,0.040571256
aLHmX_Inn,-0.015772207
aLHmX_Inn,0.173345959
aLHmX_Inn,0.00068536
aLHmX_Inn,0.120775077
aLHmX_Inn,-0.052172991
aLHmX_Inn,0.064259699
aLHmX_Inn,-0.029577483
aLHmX_Inn,0.055189114
aLHmX_Inn,-0.047788533
aLHmX_Inn,0.010593897
aLHmX_Inn,0.028945464
aLHmX_Inn,0.040226698
aLHmX_Inn,-0.050168858
aLHmX_Inn,-0.006091654
aLHmX_Inn,0.161992026
aLHmX_Inn,0.08892265
aLHmX_Inn,0.013665234
aLHmX_Inn,0.065035883
aLHmX_Inn,0.016101997
aLHmX_Inn,0.008590594
aLHmX_Inn,-0.015940723
aLHmX_Inn,0.093723905
aLHmX_Inn,0.13341382
aLHmX_Inn,0.0738877
aLHmX_Inn,-0.010327418
aLHmX_Inn,0.005177915
aLHmX_Inn,0.137813985
aLHmX_Inn,-0.108867599
aLHmX_Inn,-0.024771684
aLHmX_Inn,0.000639928
aLHmX_Inn,0.02640145
aLHmX_Inn,0.164259442
aLHmX_Inn,-0.063738139
aLHmX_Inn,0.001562643
aLHmX_Inn,0.249613994
aLHmX_Inn,0.066459459
aLHmX_Inn,-0.034700877
aLHmX_Inn,0.01525517
aLHmX_Inn,0.154353209
aLHmX_Inn,-0.017777912
aLHmX_Inn,-0.150151374
aLHmX_Inn,-0.08154322
aLHmX_Inn,-0.022917092
aLHmX_Inn,0.04000525
aLHmX_Inn,0.073800856
aLHmX_Inn,0.055721396
aLHmX_Inn,0.145193226
aLHmX_Inn,0.02931227
aLHmX_Inn,0.049084788
aLHmX_Inn,0.020650287
aLHmX_Inn,0.054093229
aLHmX_Inn,-0.08813429
aLHmX_Inn,-0.194703662
aLHmX_Inn,0.060797699
aLHmX_Inn,-0.088560788
aLHmX_Inn,0.064570957
aLHmX_Inn,-0.097364911
aLHmX_Inn,0.052770174
aLHmX_Inn,0.013997244
aLHmX_Inn,-0.138605283
aLHmX_Inn,0.082849152
aLHmX_Inn,0.090453975
aLHmX_Inn,0.087954091
aLHmX_Inn,0.043080906
aLHmX_Inn,0.077885139
aLHmX_Inn,0.021387635
aLHmX_Inn,-0.025017124
aLHmX_Inn,0.094073443
aLHmX_Inn,-0.000643666
aLHmX_Inn,0.024183975
aLHmX_Inn,0.137209712
aLHmX_Inn,0.057821179
aLHmX_Inn,0.004304591
aLHmX_Inn,0.153547588
aLHmX_Inn,0.040835708
aLHmX_Inn,0.134980288
aLHmX_Inn,0.157497898
aLHmX_Inn,0.136197517
aLHmX_Inn,0.140887692
aLHmX_Inn,-0.017311951
aLHmX_Inn,0.035649328
aLHmX_Inn,0.107502221
aLHmX_Inn,-0.089063325
aLHmX_Inn,0.102527017
aLHmX_Inn,-0.023017273
aLHmX_Inn,-0.021204721
aLHmX_Inn,-0.106117859
aLHmX_Inn,0.10923199
aLHmX_Inn,0.154747767
aLHmX_Inn,0.111643623
aLHmX_Inn,-0.087123839
aLHmX_Inn,0.107114533
aLHmX_Inn,0.136342148
aLHmX_Inn,-0.039751183
aLHmX_Inn,-0.088498194
aLHmX_Inn,0.020333262
aLHmX_Inn,0.154400528
aLHmX_Inn,-0.004429122
aLHmX_Inn,0.055016735
aLHmX_Inn,0.040572322
aLHmX_Inn,0.020130809
aLHmX_Inn,0.04820212
aLHmX_Inn,0.061681678
aLHmX_Inn,0.092413354
aLHmX_Inn,0.10071992
aLHmX_Inn,0.120325033
aLHmX_Inn,0.073189746
aLHmX_Inn,-0.01655135
aLHmX_Inn,-0.04822995
aLHmX_Inn,0.024824668
aLHmX_Inn,0.026089308
aLHmX_Inn,-0.001650858
aLHmX_Inn,0.117606403
aLHmX_Inn,0.08365643
aLHmX_Inn,-0.038418483
aLHmX_Inn,0.05369506
aLHmX_Inn,-0.02402887
aLHmX_Inn,-0.080500211
